"Q","cat_name_1","cat_name_2","cat_name_3","cat_name_4","cat_name_5","SERIES_CODE","total_search","sum_link","sum_linkCtg","LinkCtg","total_codefix_linkCtg"
"hinge","Pneumatics, Hydraulics","Cylinder Connecting Components","Hinge Bases",,,110300362720,176,4,97,5,5
"hinge","Pneumatics, Hydraulics","Cylinder Connecting Components","Hinge Bases",,,110302459740,176,4,97,5,3
"hinge","Rotary Motion","Cantilever Pins, Hinge Pins",,,,,176,4,97,5,0
"hinge","Pneumatics, Hydraulics","Cylinder Connecting Components","Hinge Bases",,,110302012350,176,4,97,4,2
"hinge","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Handles, Hinges, Door Parts for Aluminum Extrusions",,,110300478650,176,4,97,4,5
"hinge","Pneumatics, Hydraulics","Cylinder Connecting Components","Hinge Bases",,,110300361570,176,4,97,3,2
"hinge","Pneumatics, Hydraulics","Cylinder Connecting Components","Hinge Bases",,,110300359920,176,4,97,2,1
"hinge","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Handles, Hinges, Door Parts for Aluminum Extrusions",,,110302025920,176,4,97,2,2
"hinge","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Handles, Hinges, Door Parts for Aluminum Extrusions",,,110300479170,176,4,97,2,2
"hinge","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Handles, Hinges, Door Parts for Aluminum Extrusions",,,110302025650,176,4,97,2,1
"hinge","Pneumatics, Hydraulics","Cylinder Connecting Components","Hinge Bases",,,110300360530,176,4,97,1,1
"hinge","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Handles, Hinges, Door Parts for Aluminum Extrusions",,,110300479440,176,4,97,1,1
"hinge","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Handles, Hinges, Door Parts for Aluminum Extrusions",,,110300524240,176,4,97,1,1
"hinge","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Handles, Hinges, Door Parts for Aluminum Extrusions",,,110300480660,176,4,97,1,1
"hinge","Components/Peripheral Components","Components for Automobile Dies","Link Components For Hemming Dies","Hinge Pins",,,176,4,97,1,0
"extrusion","Aluminum Extrusions, Pipe Frames",,,,,,175,108,102,53,0
"extrusion","Aluminum Extrusions, Pipe Frames","Alunminum Extrusion and Brackets",,,,,175,108,102,32,0
"extrusion","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions",,,,,175,108,102,12,0
"extrusion","Aluminum Extrusions, Pipe Frames","Extrusion Kits and Mesh Fences",,,,,175,108,102,5,0
"standoff","Casters, Leveling Mounts, Posts, Cover Panels","Angle Plates, Gussets and Standoffs",,,,,170,0,47,47,0
"s","Linear Motion","Linear Bushings",,,,,169,5,1,1,0
"locating pins","Components/Peripheral Components","Locating Components for Automobile Dies","Locating Pins",,,,167,123,74,33,0
"locating pins","Locating, Positioning, Jigs & Fixtures","Locating Pins, Bushings",,,,,167,123,74,28,0
"locating pins","Components/Peripheral Components","Locating Components for Automobile Dies","Location Pins",,,,167,123,74,5,0
"locating pins","Components/Peripheral Components","Locating Components for Automobile Dies","Location Pins",,,110100172550,167,123,74,2,2
"locating pins","Components/Peripheral Components","Inspection Jig Components","Locating Bars For Tapping Positions",,,110100196350,167,123,74,2,2
"locating pins","Components/Peripheral Components","Inspection Jig Components","Locating Bars For Tapping Positions",,,,167,123,74,2,0
"locating pins","Components/Peripheral Components","Locating Components for Automobile Dies","Location Pins",,,110100172730,167,123,74,1,1
"locating pins","Components/Peripheral Components","Locating Components for Automobile Dies","Location Pins",,,110100172640,167,123,74,1,1
"shaft collar","Linear Motion","Shaft Collars",,,,,165,139,38,25,0
"shaft collar","Linear Motion","Shaft Collars",,,,110300018230,165,139,38,5,1
"shaft collar","Linear Motion","Shaft Collars",,,,110300023040,165,139,38,5,1
"shaft collar","Linear Motion","Shaft Collars",,,,110300020510,165,139,38,2,2
"shaft collar","Linear Motion","Shaft Collars",,,,110300019450,165,139,38,1,1
"shaft collar","Linear Motion","Shaft Collars",,,,110302154540,165,139,38,1,2
"shaft collar","Linear Motion","Shaft Collars",,,,110300021120,165,139,38,1,3
"shaft collar","Linear Motion","Shaft Collars",,,,110300018660,165,139,38,1,1
"shaft collar","Linear Motion","Shaft Collars",,,,110302154630,165,139,38,1,1
"shaft collar","Linear Motion","Shaft Collars",,,,110300023220,165,139,38,1,2
"shaft collar","Linear Motion","Shaft Collars",,,,110300018410,165,139,38,1,1
"handle","Doors, Cabinet Hardware","Handles, Hinges",,,,,159,77,83,40,0
"handle","Doors, Cabinet Hardware","Levers, Handles, Knobs",,,,,159,77,83,25,0
"handle","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Handles, Hinges, Door Parts for Aluminum Extrusions",,,,159,77,83,11,0
"handle","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Handles, Hinges, Door Parts for Aluminum Extrusions",,,110302025920,159,77,83,4,5
"handle","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Handles, Hinges, Door Parts for Aluminum Extrusions",,,110302239150,159,77,83,1,1
"handle","Aluminum Extrusions, Pipe Frames","Accessories for Aluminum Extrusions","Handles, Hinges, Door Parts for Aluminum Extrusions",,,110302287720,159,77,83,1,1
"handle","Doors, Cabinet Hardware","Latch Handles, Locks, Keys",,,,,159,77,83,1,0
"pulley","Rotary Power Transmission","Timing Belts, Pulleys",,,,,159,45,89,48,0
"pulley","Rotary Power Transmission","Round Belts, Pulleys",,,,,159,45,89,24,0
"pulley","Conveyors & Material Handling","Flat Belts, Pulleys",,,,,159,45,89,13,0
"pulley","Rotary Power Transmission","Round Belts, Pulleys",,,,110300416440,159,45,89,4,1
"dowel pin","Components/Peripheral Components","Components","Dowel Pins",,,,154,56,112,81,0
"dowel pin","Accessories, Others","Dowel Pins",,,,,154,56,112,19,0
"dowel pin","Adjusting, Fastening,  Magnets","Retaining Rings, Pins, Machine Keys","Dowel Pins, Spring Pins, Stepped Dowel Pins",,,,154,56,112,8,0
"dowel pin","Accessories, Others","Dowel Pins",,,,110200135550,154,56,112,3,4
"dowel pin","Guide Components","Holder Guide Post Sets","Components For Holder Guide Post Sets","Washers For Preventing Dowel Pin Fall-Out",,,154,56,112,1,0
"locating pin","Components/Peripheral Components","Locating Components for Automobile Dies","Locating Pins",,,,150,70,71,28,0
"locating pin","Locating, Positioning, Jigs & Fixtures","Locating Pins, Bushings",,,,,150,70,71,24,0
"locating pin","Components/Peripheral Components","Locating Components for Automobile Dies","Location Pins",,,,150,70,71,7,0
"locating pin","Components/Peripheral Components","Inspection Jig Components","Locating Bars For Tapping Positions",,,,150,70,71,6,0
"locating pin","Components/Peripheral Components","Locating Components for Automobile Dies","Location Pins",,,110100172550,150,70,71,5,5
"locating pin","Components/Peripheral Components","Locating Components for Automobile Dies","Location Pins",,,110100172730,150,70,71,1,1
"locating pin","Components/Peripheral Components","Inspection Jig Components","Locating Bars For Tapping Positions",,,110100196350,150,70,71,1,2
"key","Punches & Dies","Punches","Components for Punches","Key Flats",,,148,56,135,54,0
"key","Components/Peripheral Components","Components for Automobile Dies","Die Clamping And Adjustment Components","Locating Keys",,,148,56,135,47,0
"key","Punches & Dies","Punches","Components for Punches","Key Flats",,110100102030,148,56,135,19,18
"key","Components/Peripheral Components","Components for Automobile Dies","Die Clamping And Adjustment Components","Locating Keys",,110100167310,148,56,135,4,3
"key","Punches & Dies","Punches","Components for Punches","Fixing Keys For Punches With Key Grooves",,,148,56,135,4,0
"key","Components/Peripheral Components","Components for Automobile Dies","Die Clamping And Adjustment Components","Backup Keys",,,148,56,135,3,0
"key","Punches & Dies","Punches","Components for Punches","Key Flats",,110300254130,148,56,135,2,1
"key","Punches & Dies","Punches","Components for Punches","Fixing Keys For Punches With Key Grooves",,110100101670,148,56,135,1,1
"key","Adjusting, Fastening,  Magnets","Retaining Rings, Pins, Machine Keys",,,,,148,56,135,1,0
"magnets","Components/Peripheral Components","Components","Magnets",,,,142,21,191,53,0
"magnets","Adjusting, Fastening,  Magnets","Magnets",,,,,142,21,191,51,0
"magnets","Accessories, Others","Magnets",,,,,142,21,191,41,0
"magnets","Accessories, Others","Magnets",,,,110200136430,142,21,191,10,9
"magnets","Components/Peripheral Components","Components","Magnets",,,110100146740,142,21,191,7,4
"magnets","Mold Opening Controllers","Parting Lock Sets","Magnetic Lock Sets",,,,142,21,191,7,0
"magnets","Components/Peripheral Components","Components","Magnets",,,110100146830,142,21,191,6,6
"magnets","Components/Peripheral Components","Components","Magnets",,,110100146920,142,21,191,4,2
"magnets","Components/Peripheral Components","Components","Magnets",,,110100147010,142,21,191,4,4
"magnets","Components/Peripheral Components","Components","Magnets",,,110100147440,142,21,191,3,1
"magnets","Casters, Leveling Mounts, Posts, Cover Panels","Posts, Strut Clamps, Stands","Free Guide Arms, Magnet Bases",,,,142,21,191,3,0
"magnets","Adjusting, Fastening,  Magnets",,,,,,142,21,191,3,0
"magnets","Doors, Cabinet Hardware","Catches","Magnet Catches, Ball Catches",,,,142,21,191,2,0
"magnets","Components/Peripheral Components","Components","Magnets",,,110100147170,142,21,191,1,1
"magnets","Components/Peripheral Components","Components","Magnets",,,110300519070,142,21,191,1,1
"magnets","Components/Peripheral Components","Components","Magnets",,,110200120850,142,21,191,1,1
"magnets","Accessories, Others","Magnets",,,,110100147010,142,21,191,1,1
"magnets","Mold Opening Controllers","Parting Lock Sets","Magnetic Lock Sets",,,110200109040,142,21,191,1,1
"magnets","Casters, Leveling Mounts, Posts, Cover Panels","Posts, Strut Clamps, Stands","Free Guide Arms, Magnet Bases",,,110300201540,142,21,191,1,1
"hfs","Aluminum Extrusions, Pipe Frames","Alunminum Extrusion and Brackets","Aluminum Extrusions","HFS6 Series - Aluminum Extrusions 30, 50, 60, 100 Square",,110302369870,139,6,5,1,5
"hfs","Aluminum Extrusions, Pipe Frames","Alunminum Extrusion and Brackets","Aluminum Extrusions","HFS5 Series - Aluminum Extrusions 20, 25, 40 Square",,110302368740,139,6,5,1,4
"hfs","Aluminum Extrusions, Pipe Frames","Alunminum Extrusion and Brackets","Aluminum Extrusions","HFS5 Series - Aluminum Extrusions 20, 25, 40 Square",,,139,6,5,1,0
"hfs","Aluminum Extrusions, Pipe Frames","Alunminum Extrusion and Brackets","Aluminum Extrusions","HFS8 Series - Aluminum Extrusions 40, 80 Square",,,139,6,5,1,0
"hfs","Aluminum Extrusions, Pipe Frames","Alunminum Extrusion and Brackets","Aluminum Extrusions","HFS8 Series - Aluminum Extrusions 40, 80 Square",,110302371450,139,6,5,1,2
"nut","Adjusting, Fastening,  Magnets","Screws, Washers, Nuts",,,,,139,42,56,32,0
"nut","Aluminum Extrusions, Pipe Frames","Alunminum Extrusion and Brackets","Nuts, Bolts for Aluminum Extrusions",,,,139,42,56,14,0
"nut","Rotary Motion","Bearing Nuts, Washers",,,,,139,42,56,7,0
"nut","Rotary Motion","Bearing Nuts, Washers",,,,110300114470,139,42,56,1,1
"nut","Rotary Motion","Bearing Nuts, Washers",,,,110300113860,139,42,56,1,1
"nut","Rotary Motion","Bearing Nuts, Washers",,,,110300114130,139,42,56,1,1
"nut","Linear Motion","Lead Screws, Slide Screws","Slide Screws, Change Nuts",,,,139,42,56,1,0
"shim","Adjusting, Fastening,  Magnets","Shims",,,,,139,53,99,47,0
"shim","Components/Peripheral Components","Components","Spacers, Shims",,,,139,53,99,23,0
"shim","Components/Peripheral Components","Components","Spacers, Shims",,,110100142970,139,53,99,7,8
"shim","Components/Peripheral Components","Components for Automobile Dies","Die Clamping And Adjustment Components","Shims For Distance Plates",,,139,53,99,7,0
"shim","Punches & Dies","Punches","Components for Punches","Punch Spacers And Shims",,,139,53,99,5,0
"shim","Components/Peripheral Components","Components","Spacers, Shims",,,110100142450,139,53,99,2,2
"shim","Components/Peripheral Components","Components","Spacers, Shims",,,110100143060,139,53,99,2,3
"shim","Punches & Dies","Punches and  Dies for Forming","Components For Punches & Dies For Forming","Engraving Punch Shims",,,139,53,99,2,0
"shim","Components/Peripheral Components","Inspection Jig Components","Shim Plates For Inspection Jigs",,,,139,53,99,2,0
"shim","Guide Components","Oil-free Slide Plates","Shims For Oil-Free Slide Plates",,,,139,53,99,2,0
"shim","Components/Peripheral Components","Components","Spacers, Shims",,,110100142630,139,53,99,1,1
"shim","Components/Peripheral Components","Components","Spacers, Shims",,,110100142540,139,53,99,1,1
"shim","Components/Peripheral Components","Components for Automobile Dies","Die Clamping And Adjustment Components","Shims For Distance Plates",,110100167130,139,53,99,1,1
"coupling","Rotary Power Transmission","Shaft Couplings",,,,,131,1,111,51,0
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300127430,131,1,111,11,2
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300121130,131,1,111,10,12
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300127860,131,1,111,10,2
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300127340,131,1,111,10,6
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300126550,131,1,111,8,7
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300120340,131,1,111,8,5
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300123930,131,1,111,4,5
"coupling","Cooling or Heating  Components","Couplers, Plugs, One-touch Joints",,,,,131,1,111,4,0
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300126210,131,1,111,3,3
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300126820,131,1,111,3,3
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300125510,131,1,111,3,2
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300120950,131,1,111,3,2
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300125940,131,1,111,3,4
"coupling","Pneumatics, Hydraulics","Pneumatic Pipe Fittings","Miniature Couplings",,,,131,1,111,3,0
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110302282460,131,1,111,2,2
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300119730,131,1,111,2,1
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300125150,131,1,111,2,1
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300125420,131,1,111,2,1
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300120520,131,1,111,2,1
"coupling","Pneumatics, Hydraulics","Pneumatic Pipe Fittings","One-Touch Couplings",,,,131,1,111,2,0
"coupling","Pipe, Tubes, Hoses & Fittings","Couplers, One-Touch Joints",,,,,131,1,111,2,0
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300127070,131,1,111,1,1
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110302398140,131,1,111,1,1
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300126030,131,1,111,1,1
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300123050,131,1,111,1,3
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300123410,131,1,111,1,2
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300121470,131,1,111,1,2
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300121650,131,1,111,1,1
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300121310,131,1,111,1,2
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300127250,131,1,111,1,1
"coupling","Rotary Power Transmission","Shaft Couplings",,,,110300126910,131,1,111,1,1
"pins","Locating, Positioning, Jigs & Fixtures","Locating Pins, Bushings",,,,,127,28,82,22,0
"pins","Rotary Motion","Cantilever Pins, Hinge Pins",,,,,127,28,82,10,0
"pins","Locating, Positioning, Jigs & Fixtures","Plungers, Index Plungers","Ball Lock Pins, Slot Pins",,,,127,28,82,9,0
"pins","Adjusting, Fastening,  Magnets","Retaining Rings, Pins, Machine Keys",,,,,127,28,82,8,0
"pins","Inspection","Automotive Inspection Components","Tapped Pins for Inspection Fixtures",,,,127,28,82,5,0
"pins","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Stop Pins",,,,127,28,82,3,0
"pins","Guide Components","Stripper Guide Pins and Bushings",,,,,127,28,82,3,0
"pins","Rotary Power Transmission","Chains, Sprockets","Idler Pins",,,,127,28,82,3,0
"pins","Leader Components, Components for Ejector Space","Leader Components","Leader Pins",,,,127,28,82,2,0
"pins","Components/Peripheral Components","Components for Guide Lifters","Pushing Pins",,,,127,28,82,2,0
"pins","Locating, Positioning, Jigs & Fixtures","Other Locating Related Components","Clamping Screws",,,,127,28,82,2,0
"pins","Locating, Positioning, Jigs & Fixtures","Plungers, Index Plungers","Ball Lock Pins, Slot Pins",,,110302244840,127,28,82,1,2
"pins","Locating, Positioning, Jigs & Fixtures","Plungers, Index Plungers","Ball Lock Pins, Slot Pins",,,110300016560,127,28,82,1,1
"pins","Locating, Positioning, Jigs & Fixtures","Plungers, Index Plungers","Ball Lock Pins, Slot Pins",,,110300224370,127,28,82,1,1
"pins","Components/Peripheral Components","Components for Guide Lifters","Stripper Pressure Pins",,,110100144730,127,28,82,1,1
"pins","Components/Peripheral Components","Components for Automobile Dies","Link Components For Hemming Dies","Hinge Pins",,,127,28,82,1,0
"pins","Ejector Pins",,,,,,127,28,82,1,0
